asr_result,correct_answer,similarity
用后置摄像头拍小视频,我想知道白羊座今年的财运怎么样,0.43087512073896306
接着导航去东直门,有什么好看的综艺,0.3391447536023784
调节音量的50,治疗高血压方面的专家,0.5307038118815481
为你明灯3000,打开摩拜扫一扫,0.34180596674422736
蜡笔小新,旺仔qq糖的声音,0.3802025531425303
明天的紫外线强吗,打开小米商城,0.3281516195612365
明天限行尾号,骑车回家,0.3665425457585042
播放抱着的声音,明天天气情况,0.2735937579274102
有哪些关于天蝎座的神预测,给18811700059充话费,0.33579105047550806
双子座的性格怎么样,打卡支付宝,0.26043455940382026
流感怎么预防,播放周星驰的喜剧,0.29652238620392257
有风油精的表情包吗,呼叫爸,0.3782821701173951
姚明有多高,电影无双,0.2079320659657616
打电话给中国联通,今天工商银行的行情,0.43551023007033646
故宫的价格门票,我有一个想法以后晚上都喝粥,0.4183883763015409
大概人像拍照模式,今天适合跑步吗,0.44358341784517896
听歌,小猪佩奇的声音,0.2722730600928437
你好小艾,我要听笑话,0.21460903403369683
我要听东北话,北京朝阳有哪些小区,0.35146179740510647
截屏照片,关闭摩拜,0.28307251341703804
打开微信小程序跳一条,搜索一下王源的近况,0.4810100018261315
红烧肉怎么做,给爸发1分钱红包,0.4037216918867149
识别其中的电话,射手座的星座关系,0.4491702176838727
警察使者是谁,打开酷狗音乐播放本地歌曲,0.35550268751103115
开启录像模式,大黑牛指的是谁,0.2607358177283965
用美团订个十点半的单位,用支付宝付20元钱,0.37533507657086707
最近空气质量如何,为什么不跟女生吵架,0.4433456215600476
看小猪佩奇,给爸发微信说我没钱了,0.3917168912703971
地里热巴的微博,用嘀嘀打车回家,0.2890959403971011
我的本钱,本周日限行吗,0.20157830729298667
早上好怎么翻译,现在去西直门赌不赌,0.3816341628077437
获嘉顺丰快递,换一个,0.26950993605650403
导航去最近的加油站,查看qq动态,0.3850692779269482
吃鸡脚坏了我们什么,起床前的心理活动,0.4783778626880107
来段广东话,火影忍者全集,0.37539005420859234
我想看蒙面长江踩踩踩,属猪的今年多大了,0.4190591906610401
继续播放,人被逼急了什么事都做的出来吗,0.3296284527378926
天兆家园的开发商,打开支付宝付20块钱,0.3477507074344771
冰雪大世界的营业时间,今天大盘走势如何,0.31187661829688784
农业银行目前的行情,你长什么样子,0.31245343799882686
天蝎座今天的运势如何,打开微信收款码,0.3194523020408877
牙齿发酸怎么办,打开清仓模式,0.33737405762215583
根号三加根号二等于多少,打开慢动作录像,0.30572708471276006
我想给小李发qq信息说点击真好,用美团定个6月3日的餐位,0.3816555236934376
播放一首唐诗,识别链接,0.32757023529702756
打开淘宝天猫超市,步行导航去附近的超市,0.5720913944658095
熊爸爸的十万个为什么,打开手电筒,0.3042517945983678
打开支付宝查看转账记录,动漫壁纸,0.33841458450989303
水瓶座的优点有哪些,金牛座的幸运色,0.7112846451813064
聊天,你会做什么,0.23063792966342406
打开自动发现,2的10次方等于多少,0.339455165897052
查看微博本地新闻,故宫的营业时间,0.3470014625975374
锄禾日当午的下一句是什么,查找计划的便签,0.5491358019823661
韭菜是和与什么一起吃,卢浮宫,0.17581135919193033
打开热点,天道有轮回,0.2990589753250038
最近有风吗,用怕怕报警,0.26585374110820764
吃什么可以补钙,一小时等于多少分钟,0.3756593936682087
我要看彭于晏的照片,重启,0.22728596999035305
1米等于多少厘米,来段四川话,0.32845310197822725
微信查找妈妈,生肖兔这个月有桃花运吗,0.38234901515491754
端午节为什么要吃粽子,查看李四的qq消息,0.3555479761989234
北冥有哈,使命召唤ol,0.20929170166623115
播放电钻声音,暂停播放,0.6888956306765643
明天几点日出,河流的声音,0.2359683303836403
我想听民谣,说一个让你烦恼的事,0.5172018026674166
打开边界,拍快动作视频,0.25573422646988775
