asr_result,correct_answer,similarity
我想查看qq好友的动态,我现在在哪里,0.5045732495175941
查看qq好友动态,伦敦现在几点了,0.30789067149842325
我要听鬼吹灯,电视剧知否知否,0.35304832693958316
美国旅游攻略,一美元等于多少人民币,0.31585989932419456
儿歌茄子,搜搜胃一直疼怎么办,0.3870569585705407
说段北京话,关于天枰座的神预测,0.30141963072337313
天秤座本周的事业运势,打开支付宝付钱,0.28907528507079344
鸳鸯山水的绿化率,吃什么可以降火,0.35206516936872134
猕猴桃有什么营养,男生不和女生吵架的真实原因,0.494057174573915
打开相机并且倒计时三秒自拍,消灭奥特曼的计划,0.44063678312115184
赵薇的老公是谁,给15201010101充100元话费,0.34847599739652046
11月是什么星座,来电音乐,0.30743985200645996
今天的空气质量如何,打开ofo扫一扫,0.21207409047441847
和女朋友吵架的后果,你和我的倾城时光,0.6005020536375836
拨打电话给中国银行,几点了,0.14762700391608644
导航去公司,你的妈妈是谁,0.3796133489685363
这是怎么发明的,吐槽大会第三季,0.246526986746684
老鼠怎么叫,用嘀嘀打车去公司,0.35751801942188427
大象怎么叫,早起的好处,0.27490236208256286
中国家庭微信群名,用后置摄像头拍小视频,0.384282796349545
明天几点日落,骑车导航去东直门,0.3922779823768016
成都明天天气,调节音量到50,0.30622340115320446
要把大象装冰箱总共分几步,为你明灯三千,0.4300192832976034
皮卡丘走路,蜡笔小新,0.3876536206049772
赖床一时爽,明天的紫外线强吗,0.38826470031043203
宫保鸡丁需要什么食材,昨天限行尾号,0.27437937400970674
关闭淘宝,播放跑车的声音,0.3157568561352892
什么人不适合吃橙子,有哪些关于天蝎座的神预测,0.5163956737393389
我的风景照片,双子座的性格怎么样,0.514063416817602
拨打建行电话,流感怎么预防,0.24833711376549447
拨打10086,有风油精的表情包吗,0.31274111857335796
最近几天可以穿短裙吗,姚明有多高,0.3672872281206901
来一首李白的诗,打电话给中国联通,0.2928882232322105
今天的pm2点五如何,故宫的价格门票,0.5028776009921597
民生银行电话,打开人像拍照模式,0.34236720354196765
给妈妈转账一分钱,听歌,0.3200505358125993
查看微博榜单,你好小爱,0.27613094106831504
打开微信,我要听东北话,0.23482649641923886
用前置摄像头拍小视频,截屏照片,0.5532405019442193
我要看电视剧,打开微信小程序跳一跳,0.3295319172011834
补维生素a应该吃什么,红烧肉怎么做,0.5091128057866214
马化腾的父亲是谁,识别其中的电话,0.5720209433671051
用大众点评搜一下酒店,净坛使者是谁,0.29811863757264806
核桃是一的人群,开启录像模式,0.3219444795735688
小孩不听话怎么办,用美团定个十点半的餐位,0.2597877261867044
寒冰飘飘,最近空气质量如何,0.2788321966764006
你站在这里不要动我去给你买个橘子,看小猪佩奇,0.402887880593284
奇葩说第五季,迪丽热巴的微博,0.2715953377269314
这是什么话,我的便签,0.2798040583321578
调低音量,早上好怎么翻译,0.27371054574658055
属猪的是哪一年生的,呼叫顺丰快递,0.27545278402910867
狮子座有什么缺点,导航去最近的加油站,0.4238872937853839
火影忍者,吃鸡教会了我们什么,0.28405605368390735
陪我聊天,来段广东话,0.3931584058055058
惊蛰是几月几号,我想看蒙面唱将猜猜猜,0.3886769555238004
马云多大了,继续播放,0.19235912082332654
成都有什么好吃的,天兆家园的开发商,0.4909052231533964
松鼠怎么叫,冰雪大世界的营业时间,0.321011095717602
我和天上的星星有什么区别呢,农业银行目前的行情,0.5341001283003697
我要充话费,天蝎座今天的运势如何,0.27253571041347124
打电话给妈妈,牙齿发酸怎么办,0.35955117340235176
6月1日是工作日吗,根号3加根号2等于多少,0.6078856425015456
fm 974,我想给小李发qq信息说天气真好,0.4123072981077306
毛泽东的毕业院校,播放一首唐诗,0.3243099465853296
打开支付宝扫一扫,打开淘宝天猫超市,0.7072872394755424
射手座的守护神,熊爸爸的十万个为什么,0.5528325664903895
小猪佩奇,打开支付宝查看转账记录,0.33069156174715275
工商银行是涨了还是跌了,水瓶座的优点有哪些,0.46251361494191984
北京市华清嘉园的房价,聊天,0.17897900620527712
工资一万元税后是多少,打开京东发现,0.3050460341156515
最近有什么节日,查看微博本地新闻,0.34715553194041754
用前置摄像头录像,锄禾日当午的下一句是什么,0.34701840572059006
生肖猪的性格怎么样,韭菜适合与什么一起吃,0.4457921985386318
处女座今天有桃花运吗,打开热点,0.32582370646323966
今天是几月几号,最近有风吗,0.2547163946302362
查找便签,吃什么可以补钙,0.3310385659826575
帮妈妈叫个快车从中关村去五彩城,我要看彭于晏的图片,0.4376016146175133
蜜桃姐姐讲故事,一米等于多少厘米,0.27786017458738876
搜索复仇者联盟三的影评,微信查找妈妈,0.49445073840200354
取消,端午节为什么要吃粽子,0.2257372506290141
做鱼香肉丝有什么窍门,北冥有哈,0.2694530895033918
用qq音乐播放告白气球,播放电钻声音,0.6698136697651296
上网搜索进京证怎么办,明天几点日出,0.30929914080123094
赵丽颖的老公,我想听民谣,0.41260209177385376
