asr_result,correct_answer,similarity
蜡笔小新,明天的紫外线强吗,0.2759162485827738
明天的紫外线强吗,昨天限行尾号,0.4462883543769043
昨天限行尾号,播放跑车的声音,0.3250424404286593
播放跑车的声音,有哪些关于天蝎座的神预测,0.49170429727560533
有哪些关于天蝎座的神预测,双子座的性格怎么样,0.6606493727733521
双子座的性格怎么样,流感怎么预防,0.39446927310019425
流感怎么预防,有风油精的表情包吗,0.41821539837717814
有风油精的表情包吗,姚明有多高,0.4937112068272588
姚明有多高,打电话给中国联通,0.2642273726363541
打电话给中国联通,故宫的价格门票,0.36655238366705173
打开人像拍照模式,打开人像拍照模式,1.0
听歌,听歌,0.9999999999999998
你好小艾,你好小爱,0.839503999920657
我要听东北话,我要听东北话,1.0
截屏照片,截屏照片,1.0
打开微信小程序跳一跳,打开微信小程序跳一跳,1.0000000000000002
红烧肉怎么做,红烧肉怎么做,0.9999999999999999
识别其中的电话,识别其中的电话,0.9999999999999999
净坛使者是谁,净坛使者是谁,0.9999999999999999
开启录像模式,开启录像模式,1.0000000000000002
用美团订个十点半的仓位,用美团定个十点半的餐位,0.9357722305535457
最近空气质量如何,最近空气质量如何,1.0
看小猪佩奇,看小猪佩奇,1.0
迪丽热巴的微博,迪丽热巴的微博,0.9999999999999999
我的便签,我的便签,1.0
早上好怎么翻译,早上好怎么翻译,1.0
呼叫顺丰快递,呼叫顺丰快递,0.9999999999999998
导航去最近的加油站,导航去最近的加油站,1.0
吃鸡教会了我们什么,吃鸡教会了我们什么,0.9999999999999998
来段广东话,来段广东话,0.9999999999999998
我想看蒙面唱将猜猜猜,我想看蒙面唱将猜猜猜,0.9999999999999999
继续播放,继续播放,1.0000000000000002
天兆家园的开发商,天兆家园的开发商,1.0
冰雪大世界的营业时间,冰雪大世界的营业时间,1.0
农业银行目前的行情,农业银行目前的行情,0.9999999999999998
天蝎座今天的运势如何,天蝎座今天的运势如何,0.9999999999999999
牙齿发酸怎么办,牙齿发酸怎么办,1.0000000000000002
根号三加根号二等于多少,根号3加根号2等于多少,0.8322233672845035
我想给小李发qq信息说天气真好,我想给小李发qq信息说天气真好,1.0
播放一首唐诗,播放一首唐诗,0.9999999999999998
打开淘宝天猫超市,打开淘宝天猫超市,1.0
熊爸爸的十万个为什么,熊爸爸的十万个为什么,0.9999999999999999
打开支付宝查看转账记录,打开支付宝查看转账记录,1.0
水瓶座的优点有哪些,水瓶座的优点有哪些,0.9999999999999999
聊天,聊天,1.0
打开京东发现,打开京东发现,1.0000000000000002
查看微博本地新闻,查看微博本地新闻,1.0000000000000002
锄禾日当午的下一句是什么,锄禾日当午的下一句是什么,0.9999999999999998
韭菜适合与什么一起吃,韭菜适合与什么一起吃,0.9999999999999999
打开热点,打开热点,1.0
最近有风吗,最近有风吗,1.0000000000000002
吃什么可以补钙,吃什么可以补钙,1.0000000000000002
我要看彭于晏的图片,我要看彭于晏的图片,1.0
1米等于多少厘米,一米等于多少厘米,0.878139189348064
微信查看妈妈,微信查找妈妈,0.8492849665936779
端午节为什么要吃粽子,端午节为什么要吃粽子,1.0000000000000002
北冥有啥,北冥有哈,0.32404629791101
播放电钻声音,播放电钻声音,0.9999999999999998
明天几点日出,明天几点日出,0.9999999999999998
我想听民谣,我想听民谣,1.0
