asr_result,correct_answer,similarity
明天的自拍陷阱吗,明天的紫外线强吗,0.774203999394519
昨天限行尾号,昨天限行尾号,1.0000000000000002
播放泡茶的声音,播放跑车的声音,0.8846153759677106
有哪些关于天蝎座的鳝鱼的,有哪些关于天蝎座的神预测,0.8856023035542707
双子座的性格怎么样,双子座的性格怎么样,1.0000000000000002
流感怎么预防,流感怎么预防,0.9999999999999998
有风油精的表情包吗,有风油精的表情包吗,1.0000000000000002
姚明有多高,姚明有多高,1.0
打电话给中国联通,打电话给中国联通,1.0000000000000002
故宫的价格门票,故宫的价格门票,0.9999999999999999
打开音响拍照模式,打开人像拍照模式,0.8968989378689357
情歌,听歌,0.3301507645315406
你好有爱,你好小爱,0.6594908102415545
我要听东北话,我要听东北话,1.0
截屏照片,截屏照片,1.0
打开微信小程序跳一跳,打开微信小程序跳一跳,1.0000000000000002
红烧肉怎么做,红烧肉怎么做,0.9999999999999999
识别器重的进化,识别其中的电话,0.568662771062189
警察使者是谁,净坛使者是谁,0.9301407500066499
凯奇录像模式,开启录像模式,0.8541319015785348
用美团定个时间办的三位,用美团定个十点半的餐位,0.5864441201166661
最近空气质量如何,最近空气质量如何,1.0
看小猪佩奇,看小猪佩奇,1.0
迪丽热巴的微博,迪丽热巴的微博,0.9999999999999999
我的边界,我的便签,0.8001345747933484
早上好怎么反应,早上好怎么翻译,0.8303484255956558
呼叫顺丰快递,呼叫顺丰快递,0.9999999999999998
导航去最近的加油站,导航去最近的加油站,1.0
直接教会了我们什么,吃鸡教会了我们什么,0.8747494520928921
来段广东话,来段广东话,0.9999999999999998
我想看蒙面长江仔仔仔,我想看蒙面唱将猜猜猜,0.7850625547493653
地域播放,继续播放,0.6774640872712282
检查家园的开发商,天兆家园的开发商,0.9116437033885963
冰雪大世界的营业时间,冰雪大世界的营业时间,1.0
农业银行目前的行情,农业银行目前的行情,0.9999999999999998
天蝎座今天的运势如何,天蝎座今天的运势如何,0.9999999999999999
牙齿发酸怎么办,牙齿发酸怎么办,1.0000000000000002
概括大家改号二等于多少,根号3加根号2等于多少,0.6514683600260973
我想给小李发qq信息说天气真好,我想给小李发qq信息说天气真好,1.0
播放一首唐诗,播放一首唐诗,0.9999999999999998
打开淘宝天猫超市,打开淘宝天猫超市,1.0
熊爸爸的十万个为什么,熊爸爸的十万个为什么,0.9999999999999999
打开支付宝查看转账记录,打开支付宝查看转账记录,1.0
水瓶座的优点有哪些,水瓶座的优点有哪些,0.9999999999999999
聊天,聊天,1.0
打开京东发现,打开京东发现,1.0000000000000002
查看微博版的新闻,查看微博本地新闻,0.7892121683088603
锄禾日当午的下一句是什么,锄禾日当午的下一句是什么,0.9999999999999998
韭菜适合与什么一起吃,韭菜适合与什么一起吃,0.9999999999999999
打开车间,打开热点,0.6523292106913872
最近有风了,最近有风吗,0.6682722771682229
吃什么可以补钙,吃什么可以补钙,1.0000000000000002
我要看彭于晏的图片,我要看彭于晏的图片,1.0
1米等于多少厘米,一米等于多少厘米,0.878139189348064
微信查找妈妈,微信查找妈妈,0.9999999999999998
端午节为什么要吃粽子,端午节为什么要吃粽子,1.0000000000000002
北溟有啊,北冥有哈,0.3806627995514813
播放电钻声音,播放电钻声音,0.9999999999999998
明天几点日出,明天几点日出,0.9999999999999998
我想听民谣,我想听民谣,1.0
