asr_result,correct_answer,similarity
双子座的性格怎么样,有哪些关于天蝎座的神预测,0.6606493727733521
流感怎么预防,双子座的性格怎么样,0.39446927310019425
有风油精的表情包吗,流感怎么预防,0.41821539837717814
姚明有多高,有风油精的表情包吗,0.4937112068272588
打电话给中国联通,姚明有多高,0.2642273726363541
故宫的价格门票,打电话给中国联通,0.36655238366705173
打开人像拍照模式,故宫的价格门票,0.4110257946796855
听歌,打开人像拍照模式,0.3838299523165301
你好小艾,听歌,0.28430547544241175
我要听东北话,你好小爱,0.24830462402707207
截屏照片,我要听东北话,0.29273078324315693
打开微信小程序跳一跳,截屏照片,0.38562291833407747
红烧肉怎么做,打开微信小程序跳一跳,0.43972510424857847
识别其中的电话,红烧肉怎么做,0.3192204250837047
净坛使者是谁,识别其中的电话,0.3203421688051421
开启录像模式,净坛使者是谁,0.27605022862096884
用美团定个十点半的餐位,开启录像模式,0.3445070968281123
最近空气质量如何,用美团定个十点半的餐位,0.26298758541687567
看小猪佩奇,最近空气质量如何,0.2970785393092911
迪丽热巴的微博,看小猪佩奇,0.2701084963971007
我的便签,迪丽热巴的微博,0.5843308108475863
早上好怎么翻译,我的便签,0.3021339323139639
呼叫顺丰快递,早上好怎么翻译,0.37262815778408886
导航去最近的加油站,呼叫顺丰快递,0.3868126087181014
吃鸡教会了我们什么,导航去最近的加油站,0.49152570519594946
来段广东话,吃鸡教会了我们什么,0.4605614854443849
我想看蒙面唱将猜猜猜,来段广东话,0.5114054956511593
继续播放,我想看蒙面唱将猜猜猜,0.4184694953218493
天兆家园的开发商,继续播放,0.24097787359221395
冰雪大世界的营业时间,天兆家园的开发商,0.4840450900170631
农业银行目前的行情,冰雪大世界的营业时间,0.5341877392748644
天蝎座今天的运势如何,农业银行目前的行情,0.5465038222986077
牙齿发酸怎么办,天蝎座今天的运势如何,0.39718713008899553
根号三加根号二等于多少,牙齿发酸怎么办,0.41497457142779254
我想给小李发qq信息说天气真好,根号3加根号2等于多少,0.409754318451802
播放一首唐诗,我想给小李发qq信息说天气真好,0.3636974773022524
打开淘宝天猫超市,播放一首唐诗,0.2934100377925976
熊爸爸的十万个为什么,打开淘宝天猫超市,0.35880293037166494
打开支付宝查看转账记录,熊爸爸的十万个为什么,0.34182972482507673
水瓶座的优点有哪些,打开支付宝查看转账记录,0.34477623192793366
聊天,水瓶座的优点有哪些,0.25515753449207457
打开京东发现,聊天,0.16607418106152505
查看微博本地新闻,打开京东发现,0.3928496452716693
锄禾日当午的下一句是什么,查看微博本地新闻,0.36172098510248124
韭菜适合与什么一起吃,锄禾日当午的下一句是什么,0.5756893068742727
打开热点,韭菜适合与什么一起吃,0.30314417440462027
最近有风吗,打开热点,0.2468614196381625
吃什么可以补钙,最近有风吗,0.33163989633844954
我要看彭于晏的图片,吃什么可以补钙,0.383820783950208
1米等于多少厘米,我要看彭于晏的图片,0.3208985012219042
微信查找妈妈,一米等于多少厘米,0.26393998601643637
端午节为什么要吃粽子,微信查找妈妈,0.35285204001239884
北冥有哈,端午节为什么要吃粽子,0.3009321487387151
播放电钻声音,北冥有哈,0.16846770275094505
明天几点日出,播放电钻声音,0.25728029697196547
我想听民谣,明天几点日出,0.3388256633996529
,我想听民谣,nan
