asr_result,correct_answer,similarity
读一首故事,读一首古诗,0.7041955909281107
红梅玉传染吗,虹膜炎传染吗,0.7868231658716117
最美的告白,最美的告白,1.0
用支付宝给爸转长期可以,用支付宝给爸转账一个亿,0.8616581138539049
爱琴海购中心在哪里,爱琴海购物中心在哪里,0.88916093836019
打开无线网络,打开无线网络,1.0
明天星期几,明天星期几,1.0
池塘里有什么,池塘里有什么,1.0000000000000002
黄埔情缘的胡燕飞,华府景园的物业费,0.6854718411815017
清晰,静音,0.23808964727677787
打败小猪佩奇的是谁,打败小猪佩奇的是谁,0.9999999999999998
生肖鼠和属牛的缘分怎么样,生肖鼠和生肖牛的缘分怎么样,0.9622154338225078
这是什么车,这是什么车,1.0
苹果用英语怎么说,苹果用英语怎么说,0.9999999999999999
我要听鸡鸡的段子,我要听进击的段子,0.9101681929792348
情人节是谁,青莲居士是谁,0.8590255450788855
英语爱情句子作者是谁,义勇军进行曲的作者是谁,0.7616887615517423
19大主题,十九大主题,0.8706423492319297
空气,关机,0.17722748282161674
妈妈的爸爸叫什么,妈妈的爸爸叫什么,0.9999999999999999
调节心跳,调高音量,0.466006055140652
75方模式,进入蜜蜂模式,0.5423311970698552
关闭勿扰模式,关闭勿扰模式,1.0
苹果公司做事的收盘情况,苹果公司昨日的收盘情况,0.869721795155268
江门的电影,姜文的电影,0.8454582019425448
发最近的三张照片淘宝有权说点其真好,发最近的三张照片到朋友圈说天气真好,0.8714488553602471
我想看奥斯卡获奖电影,我想看奥斯卡获奖电影,1.0000000000000002
